09110000000,01 - TRIESTE,LISTA DEL POPOLO PER LA COSTITUZIONE,195
09120000000,02 - GORIZIA,LISTA DEL POPOLO PER LA COSTITUZIONE,158
09130000000,03 - UDINE,LISTA DEL POPOLO PER LA COSTITUZIONE,165
09140000000,04 - CODROIPO,LISTA DEL POPOLO PER LA COSTITUZIONE,174
09150000000,05 - PORDENONE,LISTA DEL POPOLO PER LA COSTITUZIONE,173
14110000000,01 - ASCOLI PICENO,LISTA DEL POPOLO PER LA COSTITUZIONE,107
14120000000,02 - CIVITANOVA MARCHE,LISTA DEL POPOLO PER LA COSTITUZIONE,206
14130000000,03 - MACERATA,LISTA DEL POPOLO PER LA COSTITUZIONE,142
14210000000,04 - ANCONA,LISTA DEL POPOLO PER LA COSTITUZIONE,158
14220000000,05 - FANO,LISTA DEL POPOLO PER LA COSTITUZIONE,169
14230000000,06 - PESARO,LISTA DEL POPOLO PER LA COSTITUZIONE,206
15110000000,01 - ROMA - QUARTIERE TRIONFALE,LISTA DEL POPOLO PER LA COSTITUZIONE,119
15120000000,02 - ROMA - QUARTIERE MONTESACRO,LISTA DEL POPOLO PER LA COSTITUZIONE,115
15130000000,03 - ROMA - ZONA CASTEL GIUBILEO,LISTA DEL POPOLO PER LA COSTITUZIONE,132
15140000000,04 - ROMA - QUARTIERE COLLATINO,LISTA DEL POPOLO PER LA COSTITUZIONE,105
15150000000,05 - ROMA - ZONA TORRE ANGELA,LISTA DEL POPOLO PER LA COSTITUZIONE,133
15210000000,06 - ROMA - QUARTIERE TUSCOLANO,LISTA DEL POPOLO PER LA COSTITUZIONE,96
15220000000,08 - ROMA - QUARTIERE ARDEATINO,LISTA DEL POPOLO PER LA COSTITUZIONE,230
15230000000,09 - ROMA - FIUMICINO,LISTA DEL POPOLO PER LA COSTITUZIONE,177
15240000000,10 - ROMA - QUARTIERE GIANICOLENSE,LISTA DEL POPOLO PER LA COSTITUZIONE,168
15250000000,11 - ROMA - QUARTIERE PRIMAVALLE,LISTA DEL POPOLO PER LA COSTITUZIONE,114
16110000000,01 - VITERBO,LISTA DEL POPOLO PER LA COSTITUZIONE,138
16120000000,02 - CIVITAVECCHIA,LISTA DEL POPOLO PER LA COSTITUZIONE,186
16130000000,03 - RIETI,LISTA DEL POPOLO PER LA COSTITUZIONE,84
16210000000,04 - FROSINONE,LISTA DEL POPOLO PER LA COSTITUZIONE,81
16220000000,05 - CASSINO,LISTA DEL POPOLO PER LA COSTITUZIONE,105
16230000000,06 - TERRACINA,LISTA DEL POPOLO PER LA COSTITUZIONE,107
16240000000,07 - LATINA,LISTA DEL POPOLO PER LA COSTITUZIONE,123
20110000000,01 - BENEVENTO,LISTA DEL POPOLO PER LA COSTITUZIONE,120
20120000000,02 - ARIANO IRPINO,LISTA DEL POPOLO PER LA COSTITUZIONE,151
20130000000,06 - AVELLINO,LISTA DEL POPOLO PER LA COSTITUZIONE,115
20210000000,03 - CASERTA,LISTA DEL POPOLO PER LA COSTITUZIONE,143
20220000000,04 - SANTA MARIA CAPUA VETERE,LISTA DEL POPOLO PER LA COSTITUZIONE,126
20230000000,05 - AVERSA,LISTA DEL POPOLO PER LA COSTITUZIONE,198
22110000000,01 - POTENZA,LISTA DEL POPOLO PER LA COSTITUZIONE,395
22120000000,02 - MATERA,LISTA DEL POPOLO PER LA COSTITUZIONE,290
23110000000,01 - CASTROVILLARI,LISTA DEL POPOLO PER LA COSTITUZIONE,96
23120000000,02 - CORIGLIANO CALABRO,LISTA DEL POPOLO PER LA COSTITUZIONE,180
23130000000,03 - COSENZA,LISTA DEL POPOLO PER LA COSTITUZIONE,92
23140000000,05 - CROTONE,LISTA DEL POPOLO PER LA COSTITUZIONE,247
23210000000,04 - CATANZARO,LISTA DEL POPOLO PER LA COSTITUZIONE,99
23220000000,06 - VIBO VALENTIA,LISTA DEL POPOLO PER LA COSTITUZIONE,132
23230000000,07 - GIOIA TAURO,LISTA DEL POPOLO PER LA COSTITUZIONE,245
23240000000,08 - REGGIO DI CALABRIA,LISTA DEL POPOLO PER LA COSTITUZIONE,119
24110000000,01 - PALERMO - RESUTTANA-SAN LORENZO,LISTA DEL POPOLO PER LA COSTITUZIONE,156
24120000000,02 - PALERMO - LIBERTÀ,LISTA DEL POPOLO PER LA COSTITUZIONE,204
24130000000,03 - PALERMO - SETTECANNOLI,LISTA DEL POPOLO PER LA COSTITUZIONE,137
24230000000,08 - MARSALA,LISTA DEL POPOLO PER LA COSTITUZIONE,180
24320000000,07 - AGRIGENTO,LISTA DEL POPOLO PER LA COSTITUZIONE,534
24330000000,09 - MAZARA DEL VALLO,LISTA DEL POPOLO PER LA COSTITUZIONE,135
25110000000,01 - MESSINA,LISTA DEL POPOLO PER LA COSTITUZIONE,113
25120000000,02 - BARCELLONA POZZO DI GOTTO,LISTA DEL POPOLO PER LA COSTITUZIONE,156
25210000000,04 - ACIREALE,LISTA DEL POPOLO PER LA COSTITUZIONE,296
25220000000,05 - CATANIA,LISTA DEL POPOLO PER LA COSTITUZIONE,195
25230000000,06 - MISTERBIANCO,LISTA DEL POPOLO PER LA COSTITUZIONE,132
25310000000,07 - PATERNÒ,LISTA DEL POPOLO PER LA COSTITUZIONE,78
25320000000,08 - RAGUSA,LISTA DEL POPOLO PER LA COSTITUZIONE,272
25340000000,10 - SIRACUSA,LISTA DEL POPOLO PER LA COSTITUZIONE,130
